,name,date,time code,loc,wea,datetimelabel
14108,oriental magpie robin,20230411,29,Jubilee,sunny,20230411_29
14109,oriental magpie robin,20230411,30,Jubilee,sunny,20230411_30
14110,large billed crow,20230411,30,Jubilee,sunny,20230411_30
14111,white cheeked barbet,20230411,30,Jubilee,sunny,20230411_30
14112,common tailorbird,20230411,30,Jubilee,sunny,20230411_30
14113,house crow,20230411,30,Jubilee,sunny,20230411_30
14114,large billed crow,20230411,31,Jubilee,sunny,20230411_31
14115,shikra,20230411,31,Jubilee,sunny,20230411_31
14116,white cheeked barbet,20230411,31,Jubilee,sunny,20230411_31
14117,oriental magpie robin,20230411,32,Jubilee,sunny,20230411_32
14118,white cheeked barbet,20230411,32,Jubilee,sunny,20230411_32
14119,large billed crow,20230411,32,Jubilee,sunny,20230411_32
14120,oriental magpie robin,20230411,33,Jubilee,sunny,20230411_33
14121,large billed crow,20230411,33,Jubilee,sunny,20230411_33
14122,shikra,20230411,33,Jubilee,sunny,20230411_33
14123,common tailorbird,20230411,33,Jubilee,sunny,20230411_33
14124,white cheeked barbet,20230411,33,Jubilee,sunny,20230411_33
14125,rose ringed parakeet,20230411,33,Jubilee,sunny,20230411_33
14126,shikra,20230411,34,Jubilee,sunny,20230411_34
14127,black kite,20230411,34,Jubilee,sunny,20230411_34
14128,large billed crow,20230411,34,Jubilee,sunny,20230411_34
14129,jungle myna,20230411,35,Jubilee,sunny,20230411_35
14130,shikra,20230411,35,Jubilee,sunny,20230411_35
14131,common tailorbird,20230411,35,Jubilee,sunny,20230411_35
14132,black kite,20230411,35,Jubilee,sunny,20230411_35
14133,large billed crow,20230411,35,Jubilee,sunny,20230411_35
14134,white cheeked barbet,20230411,35,Jubilee,sunny,20230411_35
14135,shikra,20230411,40,Jubilee,sunny,20230411_40
14136,large billed crow,20230411,40,Jubilee,sunny,20230411_40
14137,white cheeked barbet,20230411,40,Jubilee,sunny,20230411_40
14138,black kite,20230411,41,Jubilee,sunny,20230411_41
14139,large billed crow,20230411,41,Jubilee,sunny,20230411_41
14140,shikra,20230411,41,Jubilee,sunny,20230411_41
14141,rose ringed parakeet,20230411,41,Jubilee,sunny,20230411_41
14142,rose ringed parakeet,20230411,42,Jubilee,sunny,20230411_42
14143,large billed crow,20230411,42,Jubilee,sunny,20230411_42
14144,shikra,20230411,42,Jubilee,sunny,20230411_42
14145,black kite,20230411,42,Jubilee,sunny,20230411_42
14146,rose ringed parakeet,20230411,43,Jubilee,sunny,20230411_43
14147,black kite,20230411,43,Jubilee,sunny,20230411_43
14148,shikra,20230411,43,Jubilee,sunny,20230411_43
14149,large billed crow,20230411,43,Jubilee,sunny,20230411_43
14150,white cheeked barbet,20230411,43,Jubilee,sunny,20230411_43
14151,shikra,20230411,44,Jubilee,sunny,20230411_44
14152,rose ringed parakeet,20230411,44,Jubilee,sunny,20230411_44
14153,large billed crow,20230411,44,Jubilee,sunny,20230411_44
14154,black kite,20230411,44,Jubilee,sunny,20230411_44
14155,oriental magpie robin,20230411,44,Jubilee,sunny,20230411_44
14156,shikra,20230411,45,Jubilee,sunny,20230411_45
14157,large billed crow,20230411,45,Jubilee,sunny,20230411_45
14158,shikra,20230411,46,Jubilee,sunny,20230411_46
14159,rose ringed parakeet,20230411,46,Jubilee,sunny,20230411_46
14160,common tailorbird,20230411,46,Jubilee,sunny,20230411_46
14161,oriental magpie robin,20230411,46,Jubilee,sunny,20230411_46
14162,large billed crow,20230411,46,Jubilee,sunny,20230411_46
14163,large billed crow,20230411,47,Jubilee,sunny,20230411_47
14164,oriental magpie robin,20230411,47,Jubilee,sunny,20230411_47
14165,shikra,20230411,47,Jubilee,sunny,20230411_47
14166,rose ringed parakeet,20230411,48,Jubilee,sunny,20230411_48
14167,oriental magpie robin,20230411,48,Jubilee,sunny,20230411_48
14168,red whiskered bulbul,20230411,48,Jubilee,sunny,20230411_48
14169,large billed crow,20230411,48,Jubilee,sunny,20230411_48
14170,shikra,20230411,48,Jubilee,sunny,20230411_48
14171,booted eagle,20230411,49,Jubilee,sunny,20230411_49
14172,oriental magpie robin,20230411,49,Jubilee,sunny,20230411_49
14173,shikra,20230411,49,Jubilee,sunny,20230411_49
14174,large billed crow,20230411,49,Jubilee,sunny,20230411_49
14175,red whiskered bulbul,20230411,49,Jubilee,sunny,20230411_49
14176,oriental magpie robin,20230411,50,Jubilee,sunny,20230411_50
14177,red whiskered bulbul,20230411,50,Jubilee,sunny,20230411_50
14178,common myna,20230411,50,Jubilee,sunny,20230411_50
14179,shikra,20230411,50,Jubilee,sunny,20230411_50
14180,asian koel,20230411,50,Jubilee,sunny,20230411_50
14181,oriental magpie robin,20230411,51,Jubilee,sunny,20230411_51
14182,shikra,20230411,51,Jubilee,sunny,20230411_51
14183,large billed crow,20230411,51,Jubilee,sunny,20230411_51
14184,rose ringed parakeet,20230411,51,Jubilee,sunny,20230411_51
14185,common myna,20230411,51,Jubilee,sunny,20230411_51
14186,oriental magpie robin,20230411,52,Jubilee,sunny,20230411_52
14187,shikra,20230411,52,Jubilee,sunny,20230411_52
14188,large billed crow,20230411,52,Jubilee,sunny,20230411_52
14189,black drongo,20230411,52,Jubilee,sunny,20230411_52
14190,oriental magpie robin,20230411,53,Jubilee,sunny,20230411_53
14191,large billed crow,20230411,53,Jubilee,sunny,20230411_53
14192,shikra,20230411,53,Jubilee,sunny,20230411_53
14193,oriental magpie robin,20230411,54,Jubilee,sunny,20230411_54
14194,large billed crow,20230411,54,Jubilee,sunny,20230411_54
14195,shikra,20230411,54,Jubilee,sunny,20230411_54
14196,common tailorbird,20230411,54,Jubilee,sunny,20230411_54
14197,common tailorbird,20230411,55,Jubilee,sunny,20230411_55
14198,shikra,20230411,55,Jubilee,sunny,20230411_55
14199,large billed crow,20230411,55,Jubilee,sunny,20230411_55
14200,white cheeked barbet,20230411,55,Jubilee,sunny,20230411_55
14201,rose ringed parakeet,20230411,0,Jubilee,sunny,20230411_0
14202,large billed crow,20230411,0,Jubilee,sunny,20230411_0
14203,white cheeked barbet,20230411,0,Jubilee,sunny,20230411_0
14204,oriental magpie robin,20230411,1,Jubilee,sunny,20230411_1
14205,large billed crow,20230411,1,Jubilee,sunny,20230411_1
14206,white throated kingfisher,20230411,1,Jubilee,sunny,20230411_1
14207,black kite,20230411,1,Jubilee,sunny,20230411_1
14208,greater coucal,20230411,1,Jubilee,sunny,20230411_1
14209,large billed crow,20230411,2,Jubilee,sunny,20230411_2
14210,greater coucal,20230411,2,Jubilee,sunny,20230411_2
14211,white cheeked barbet,20230411,2,Jubilee,sunny,20230411_2
14212,red whiskered bulbul,20230411,2,Jubilee,sunny,20230411_2
14213,rose ringed parakeet,20230411,3,Jubilee,sunny,20230411_3
14214,oriental magpie robin,20230411,3,Jubilee,sunny,20230411_3
14215,large billed crow,20230411,3,Jubilee,sunny,20230411_3
14216,greater coucal,20230411,3,Jubilee,sunny,20230411_3
14217,large billed crow,20230411,4,Jubilee,sunny,20230411_4
14218,white cheeked barbet,20230411,4,Jubilee,sunny,20230411_4
14219,rose ringed parakeet,20230411,4,Jubilee,sunny,20230411_4
14220,oriental magpie robin,20230411,4,Jubilee,sunny,20230411_4
14221,large billed crow,20230411,5,Jubilee,sunny,20230411_5
14222,oriental magpie robin,20230411,5,Jubilee,sunny,20230411_5
14223,common tailorbird,20230411,5,Jubilee,sunny,20230411_5
14224,white cheeked barbet,20230411,5,Jubilee,sunny,20230411_5
14225,white cheeked barbet,20230411,6,Jubilee,sunny,20230411_6
14226,black kite,20230411,6,Jubilee,sunny,20230411_6
14227,oriental magpie robin,20230411,6,Jubilee,sunny,20230411_6
14228,rose ringed parakeet,20230411,6,Jubilee,sunny,20230411_6
14229,large billed crow,20230411,6,Jubilee,sunny,20230411_6
14230,black kite,20230411,7,Jubilee,sunny,20230411_7
14231,white cheeked barbet,20230411,7,Jubilee,sunny,20230411_7
14232,red whiskered bulbul,20230411,7,Jubilee,sunny,20230411_7
14233,common myna,20230411,7,Jubilee,sunny,20230411_7
14234,oriental magpie robin,20230411,7,Jubilee,sunny,20230411_7
14235,asian koel,20230411,7,Jubilee,sunny,20230411_7
14236,white cheeked barbet,20230411,8,Jubilee,sunny,20230411_8
14237,rose ringed parakeet,20230411,8,Jubilee,sunny,20230411_8
14238,oriental magpie robin,20230411,8,Jubilee,sunny,20230411_8
14239,large billed crow,20230411,8,Jubilee,sunny,20230411_8
14240,large billed crow,20230411,9,Jubilee,sunny,20230411_9
14241,white cheeked barbet,20230411,9,Jubilee,sunny,20230411_9
14242,rose ringed parakeet,20230411,9,Jubilee,sunny,20230411_9
14243,pale billed flowerpecker,20230411,9,Jubilee,sunny,20230411_9
14244,pale billed flowerpecker,20230411,10,Jubilee,sunny,20230411_10
14245,white cheeked barbet,20230411,10,Jubilee,sunny,20230411_10
14246,rose ringed parakeet,20230411,10,Jubilee,sunny,20230411_10
14247,large billed crow,20230411,11,Jubilee,sunny,20230411_11
14248,oriental magpie robin,20230411,11,Jubilee,sunny,20230411_11
14249,white cheeked barbet,20230411,11,Jubilee,sunny,20230411_11
14250,pale billed flowerpecker,20230411,11,Jubilee,sunny,20230411_11
14251,oriental magpie robin,20230411,12,Jubilee,sunny,20230411_12
14252,white cheeked barbet,20230411,12,Jubilee,sunny,20230411_12
14253,large billed crow,20230411,12,Jubilee,sunny,20230411_12
14254,rose ringed parakeet,20230411,12,Jubilee,sunny,20230411_12
14255,rose ringed parakeet,20230411,13,Jubilee,sunny,20230411_13
14256,large billed crow,20230411,13,Jubilee,sunny,20230411_13
14257,oriental magpie robin,20230411,13,Jubilee,sunny,20230411_13
14258,white cheeked barbet,20230411,13,Jubilee,sunny,20230411_13
14259,rose ringed parakeet,20230411,14,Jubilee,sunny,20230411_14
14260,oriental magpie robin,20230411,14,Jubilee,sunny,20230411_14
14261,white cheeked barbet,20230411,14,Jubilee,sunny,20230411_14
14262,large billed crow,20230411,15,Jubilee,sunny,20230411_15
14263,oriental magpie robin,20230411,15,Jubilee,sunny,20230411_15
14264,white cheeked barbet,20230411,15,Jubilee,sunny,20230411_15
14265,large billed crow,20230411,20,Jubilee,sunny,20230411_20
14266,white cheeked barbet,20230411,20,Jubilee,sunny,20230411_20
14267,rose ringed parakeet,20230411,20,Jubilee,sunny,20230411_20
14268,oriental magpie robin,20230411,20,Jubilee,sunny,20230411_20
14269,oriental magpie robin,20230411,21,Jubilee,sunny,20230411_21
14270,large billed crow,20230411,21,Jubilee,sunny,20230411_21
14271,white cheeked barbet,20230411,21,Jubilee,sunny,20230411_21
14272,asian koel,20230411,21,Jubilee,sunny,20230411_21
14273,black kite,20230411,22,Jubilee,sunny,20230411_22
14274,large billed crow,20230411,22,Jubilee,sunny,20230411_22
14275,white cheeked barbet,20230411,22,Jubilee,sunny,20230411_22
14276,oriental magpie robin,20230411,22,Jubilee,sunny,20230411_22
14277,oriental magpie robin,20230411,23,Jubilee,sunny,20230411_23
14278,oriental magpie robin,20230411,24,Jubilee,sunny,20230411_24
14279,rose ringed parakeet,20230411,24,Jubilee,sunny,20230411_24
14280,white cheeked barbet,20230411,24,Jubilee,sunny,20230411_24
14281,white cheeked barbet,20230411,25,Jubilee,sunny,20230411_25
14282,large billed crow,20230411,25,Jubilee,sunny,20230411_25
14283,rose ringed parakeet,20230411,25,Jubilee,sunny,20230411_25
14284,shikra,20230411,25,Jubilee,sunny,20230411_25
14285,oriental magpie robin,20230411,26,Jubilee,sunny,20230411_26
14286,shikra,20230411,26,Jubilee,sunny,20230411_26
14287,large billed crow,20230411,26,Jubilee,sunny,20230411_26
14288,large billed crow,20230411,27,Jubilee,sunny,20230411_27
14289,oriental magpie robin,20230411,27,Jubilee,sunny,20230411_27
14290,shikra,20230411,27,Jubilee,sunny,20230411_27
14291,shikra,20230411,28,Jubilee,sunny,20230411_28
14292,oriental magpie robin,20230411,28,Jubilee,sunny,20230411_28
14293,large billed crow,20230411,28,Jubilee,sunny,20230411_28
14294,indian paradise flycatcher,20230411,28,Jubilee,sunny,20230411_28
14295,white cheeked barbet,20230411,28,Jubilee,sunny,20230411_28
14296,large billed crow,20230411,29,Jubilee,sunny,20230411_29
14297,oriental magpie robin,20230411,30,Jubilee,sunny,20230411_30
14298,large billed crow,20230411,30,Jubilee,sunny,20230411_30
14299,white cheeked barbet,20230411,30,Jubilee,sunny,20230411_30
14300,common tailorbird,20230411,30,Jubilee,sunny,20230411_30
14301,large billed crow,20230411,31,Jubilee,sunny,20230411_31
14302,shikra,20230411,31,Jubilee,sunny,20230411_31
14303,white cheeked barbet,20230411,31,Jubilee,sunny,20230411_31
14304,oriental magpie robin,20230411,32,Jubilee,sunny,20230411_32
14305,white cheeked barbet,20230411,32,Jubilee,sunny,20230411_32
14306,large billed crow,20230411,32,Jubilee,sunny,20230411_32
14307,oriental magpie robin,20230411,33,Jubilee,sunny,20230411_33
14308,large billed crow,20230411,33,Jubilee,sunny,20230411_33
14309,shikra,20230411,33,Jubilee,sunny,20230411_33
14310,common tailorbird,20230411,33,Jubilee,sunny,20230411_33
14311,white cheeked barbet,20230411,33,Jubilee,sunny,20230411_33
14312,rose ringed parakeet,20230411,33,Jubilee,sunny,20230411_33
14313,shikra,20230411,34,Jubilee,sunny,20230411_34
14314,black kite,20230411,34,Jubilee,sunny,20230411_34
14315,large billed crow,20230411,34,Jubilee,sunny,20230411_34
14316,shikra,20230411,35,Jubilee,sunny,20230411_35
14317,common tailorbird,20230411,35,Jubilee,sunny,20230411_35
14318,black kite,20230411,35,Jubilee,sunny,20230411_35
14319,large billed crow,20230411,35,Jubilee,sunny,20230411_35
14320,white cheeked barbet,20230411,35,Jubilee,sunny,20230411_35
14321,shikra,20230411,40,Jubilee,sunny,20230411_40
14322,large billed crow,20230411,40,Jubilee,sunny,20230411_40
14323,white cheeked barbet,20230411,40,Jubilee,sunny,20230411_40
14324,black kite,20230411,41,Jubilee,sunny,20230411_41
14325,shikra,20230411,41,Jubilee,sunny,20230411_41
14326,rose ringed parakeet,20230411,41,Jubilee,sunny,20230411_41
14327,rose ringed parakeet,20230411,42,Jubilee,sunny,20230411_42
14328,large billed crow,20230411,42,Jubilee,sunny,20230411_42
14329,shikra,20230411,42,Jubilee,sunny,20230411_42
14330,black kite,20230411,42,Jubilee,sunny,20230411_42
14331,rose ringed parakeet,20230411,43,Jubilee,sunny,20230411_43
14332,black kite,20230411,43,Jubilee,sunny,20230411_43
14333,shikra,20230411,43,Jubilee,sunny,20230411_43
14334,large billed crow,20230411,43,Jubilee,sunny,20230411_43
14335,white cheeked barbet,20230411,43,Jubilee,sunny,20230411_43
14336,shikra,20230411,44,Jubilee,sunny,20230411_44
14337,rose ringed parakeet,20230411,44,Jubilee,sunny,20230411_44
14338,large billed crow,20230411,44,Jubilee,sunny,20230411_44
14339,black kite,20230411,44,Jubilee,sunny,20230411_44
14340,oriental magpie robin,20230411,44,Jubilee,sunny,20230411_44
14341,shikra,20230411,45,Jubilee,sunny,20230411_45
14342,shikra,20230411,46,Jubilee,sunny,20230411_46
14343,rose ringed parakeet,20230411,46,Jubilee,sunny,20230411_46
14344,common tailorbird,20230411,46,Jubilee,sunny,20230411_46
14345,oriental magpie robin,20230411,46,Jubilee,sunny,20230411_46
14346,large billed crow,20230411,46,Jubilee,sunny,20230411_46
14347,oriental magpie robin,20230411,47,Jubilee,sunny,20230411_47
14348,shikra,20230411,47,Jubilee,sunny,20230411_47
14349,rose ringed parakeet,20230411,48,Jubilee,sunny,20230411_48
14350,oriental magpie robin,20230411,48,Jubilee,sunny,20230411_48
14351,red whiskered bulbul,20230411,48,Jubilee,sunny,20230411_48
14352,shikra,20230411,48,Jubilee,sunny,20230411_48
14353,booted eagle,20230411,49,Jubilee,sunny,20230411_49
14354,oriental magpie robin,20230411,49,Jubilee,sunny,20230411_49
14355,shikra,20230411,49,Jubilee,sunny,20230411_49
14356,red whiskered bulbul,20230411,49,Jubilee,sunny,20230411_49
14357,oriental magpie robin,20230411,50,Jubilee,sunny,20230411_50
14358,red whiskered bulbul,20230411,50,Jubilee,sunny,20230411_50
14359,common myna,20230411,50,Jubilee,sunny,20230411_50
14360,shikra,20230411,50,Jubilee,sunny,20230411_50
14361,asian koel,20230411,50,Jubilee,sunny,20230411_50
14362,oriental magpie robin,20230411,51,Jubilee,sunny,20230411_51
14363,shikra,20230411,51,Jubilee,sunny,20230411_51
14364,rose ringed parakeet,20230411,51,Jubilee,sunny,20230411_51
14365,common myna,20230411,51,Jubilee,sunny,20230411_51
14366,oriental magpie robin,20230411,52,Jubilee,sunny,20230411_52
14367,shikra,20230411,52,Jubilee,sunny,20230411_52
14368,black drongo,20230411,52,Jubilee,sunny,20230411_52
14369,oriental magpie robin,20230411,53,Jubilee,sunny,20230411_53
14370,shikra,20230411,53,Jubilee,sunny,20230411_53
14371,oriental magpie robin,20230411,54,Jubilee,sunny,20230411_54
14372,shikra,20230411,54,Jubilee,sunny,20230411_54
14373,common tailorbird,20230411,54,Jubilee,sunny,20230411_54
14374,common tailorbird,20230411,55,Jubilee,sunny,20230411_55
14375,shikra,20230411,55,Jubilee,sunny,20230411_55
14376,large billed crow,20230411,55,Jubilee,sunny,20230411_55
14377,white cheeked barbet,20230411,55,Jubilee,sunny,20230411_55
14378,large billed crow,20230324,0,Rocks,sunny,20230324_0
14379,indian white eye,20230324,0,Rocks,sunny,20230324_0
14380,indian blue robin,20230324,0,Rocks,sunny,20230324_0
14381,ashy prinia,20230324,0,Rocks,sunny,20230324_0
14382,rose ringed parakeet,20230324,0,Rocks,sunny,20230324_0
14383,red whiskered bulbul,20230324,1,Rocks,sunny,20230324_1
14384,blythes reed warbler,20230324,1,Rocks,sunny,20230324_1
14385,large billed crow,20230324,1,Rocks,sunny,20230324_1
14386,white cheeked barbet,20230324,1,Rocks,sunny,20230324_1
14387,white browed bulbul,20230324,2,Rocks,sunny,20230324_2
14388,purple sunbird,20230324,2,Rocks,sunny,20230324_2
14389,ashy prinia,20230324,3,Rocks,sunny,20230324_3
14390,pale billed flowerpecker,20230324,3,Rocks,sunny,20230324_3
14391,red whiskered bulbul,20230324,4,Rocks,sunny,20230324_4
14392,ashy prinia,20230324,4,Rocks,sunny,20230324_4
14393,large billed crow,20230324,4,Rocks,sunny,20230324_4
14394,white cheeked barbet,20230324,5,Rocks,sunny,20230324_5
14395,black kite,20230324,5,Rocks,sunny,20230324_5
14396,large billed crow,20230324,5,Rocks,sunny,20230324_5
14397,purple rumped sunbird,20230324,5,Rocks,sunny,20230324_5
14398,ashy drongo,20230324,5,Rocks,sunny,20230324_5
14399,rufous treepie,20230324,6,Rocks,sunny,20230324_6
14400,red whiskered bulbul,20230324,6,Rocks,sunny,20230324_6
14401,tickells leaf warbler,20230324,6,Rocks,sunny,20230324_6
14402,booted warbler,20230324,6,Rocks,sunny,20230324_6
14403,white cheeked barbet,20230324,7,Rocks,sunny,20230324_7
14404,large billed crow,20230324,7,Rocks,sunny,20230324_7
14405,pale billed flowerpecker,20230324,8,Rocks,sunny,20230324_8
14406,rose ringed parakeet,20230324,8,Rocks,sunny,20230324_8
14407,rose ringed parakeet,20230324,9,Rocks,sunny,20230324_9
14408,large billed crow,20230324,9,Rocks,sunny,20230324_9
14409,blythes reed warbler,20230324,9,Rocks,sunny,20230324_9
14410,rufous treepie,20230324,9,Rocks,sunny,20230324_9
14411,red whiskered bulbul,20230324,9,Rocks,sunny,20230324_9
14412,common tailorbird,20230324,9,Rocks,sunny,20230324_9
14413,rufous treepie,20230324,10,Rocks,sunny,20230324_10
14414,common tailorbird,20230324,10,Rocks,sunny,20230324_10
14415,large billed crow,20230324,10,Rocks,sunny,20230324_10
14416,red whiskered bulbul,20230324,11,Rocks,sunny,20230324_11
14417,large billed crow,20230324,11,Rocks,sunny,20230324_11
14418,purple sunbird,20230324,11,Rocks,sunny,20230324_11
14419,common tailorbird,20230324,11,Rocks,sunny,20230324_11
14420,white browed bulbul,20230324,11,Rocks,sunny,20230324_11
14421,white cheeked barbet,20230324,11,Rocks,sunny,20230324_11
14422,rufous treepie,20230324,12,Rocks,sunny,20230324_12
14423,red whiskered bulbul,20230324,12,Rocks,sunny,20230324_12
14424,white cheeked barbet,20230324,12,Rocks,sunny,20230324_12
14425,black kite,20230324,12,Rocks,sunny,20230324_12
14426,purple rumped sunbird,20230324,12,Rocks,sunny,20230324_12
14427,rose ringed parakeet,20230324,14,Rocks,sunny,20230324_14
14428,ashy prinia,20230324,14,Rocks,sunny,20230324_14
14429,blythes reed warbler,20230324,14,Rocks,sunny,20230324_14
14430,rufous treepie,20230324,14,Rocks,sunny,20230324_14
14431,indian peafowl,20230324,14,Rocks,sunny,20230324_14
14432,indian peafowl,20230324,19,Rocks,sunny,20230324_19
14433,white browed bulbul,20230324,19,Rocks,sunny,20230324_19
14434,red whiskered bulbul,20230324,19,Rocks,sunny,20230324_19
14435,oriental magpie robin,20230324,19,Rocks,sunny,20230324_19
14436,rose ringed parakeet,20230324,19,Rocks,sunny,20230324_19
14437,common tailorbird,20230324,19,Rocks,sunny,20230324_19
14438,spotted dove,20230324,19,Rocks,sunny,20230324_19
14439,spotted dove,20230324,20,Rocks,sunny,20230324_20
14440,pale billed flowerpecker,20230324,20,Rocks,sunny,20230324_20
14441,blythes reed warbler,20230324,20,Rocks,sunny,20230324_20
14442,black kite,20230324,20,Rocks,sunny,20230324_20
14443,ashy prinia,20230324,20,Rocks,sunny,20230324_20
14444,red whiskered bulbul,20230324,21,Rocks,sunny,20230324_21
14445,ashy prinia,20230324,21,Rocks,sunny,20230324_21
14446,spotted dove,20230324,21,Rocks,sunny,20230324_21
14447,large billed crow,20230324,21,Rocks,sunny,20230324_21
14448,large billed crow,20230324,22,Rocks,sunny,20230324_22
14449,rufous treepie,20230324,22,Rocks,sunny,20230324_22
14450,indian peafowl,20230324,22,Rocks,sunny,20230324_22
14451,red whiskered bulbul,20230324,22,Rocks,sunny,20230324_22
14452,rufous treepie,20230324,23,Rocks,sunny,20230324_23
14453,white cheeked barbet,20230324,23,Rocks,sunny,20230324_23
14454,blythes reed warbler,20230324,23,Rocks,sunny,20230324_23
14455,ashy drongo,20230324,23,Rocks,sunny,20230324_23
14456,rose ringed parakeet,20230324,24,Rocks,sunny,20230324_24
14457,red whiskered bulbul,20230324,24,Rocks,sunny,20230324_24
14458,white cheeked barbet,20230324,24,Rocks,sunny,20230324_24
14459,indian white eye,20230324,24,Rocks,sunny,20230324_24
14460,blythes reed warbler,20230324,24,Rocks,sunny,20230324_24
14461,common tailorbird,20230324,24,Rocks,sunny,20230324_24
14462,green warbler,20230324,25,Rocks,sunny,20230324_25
14463,red whiskered bulbul,20230324,25,Rocks,sunny,20230324_25
14464,common tailorbird,20230324,25,Rocks,sunny,20230324_25
14465,indian peafowl,20230324,26,Rocks,sunny,20230324_26
14466,white cheeked barbet,20230324,26,Rocks,sunny,20230324_26
14467,rose ringed parakeet,20230324,26,Rocks,sunny,20230324_26
14468,green warbler,20230324,26,Rocks,sunny,20230324_26
14469,forest wagtail,20230324,26,Rocks,sunny,20230324_26
14470,red whiskered bulbul,20230324,28,Rocks,sunny,20230324_28
14471,forest wagtail,20230324,28,Rocks,sunny,20230324_28
14472,oriental magpie robin,20230324,28,Rocks,sunny,20230324_28
14473,oriental magpie robin,20230324,29,Rocks,sunny,20230324_29
14474,purple sunbird,20230324,29,Rocks,sunny,20230324_29
14475,oriental magpie robin,20230324,30,Rocks,sunny,20230324_30
14476,large billed crow,20230324,30,Rocks,sunny,20230324_30
14477,red whiskered bulbul,20230324,30,Rocks,sunny,20230324_30
14478,oriental magpie robin,20230324,31,Rocks,sunny,20230324_31
14479,orange headed thrush,20230324,31,Rocks,sunny,20230324_31
14480,ashy drongo,20230324,31,Rocks,sunny,20230324_31
14481,red whiskered bulbul,20230324,33,Rocks,sunny,20230324_33
14482,blythes reed warbler,20230324,33,Rocks,sunny,20230324_33
14483,white cheeked barbet,20230324,33,Rocks,sunny,20230324_33
14484,white browed bulbul,20230324,34,Rocks,sunny,20230324_34
14485,ashy prinia,20230324,34,Rocks,sunny,20230324_34
14486,ashy prinia,20230324,39,Rocks,sunny,20230324_39
14487,blythes reed warbler,20230324,39,Rocks,sunny,20230324_39
14488,ashy drongo,20230324,39,Rocks,sunny,20230324_39
14489,red whiskered bulbul,20230324,39,Rocks,sunny,20230324_39
14490,common tailorbird,20230324,39,Rocks,sunny,20230324_39
14491,common tailorbird,20230324,40,Rocks,sunny,20230324_40
14492,white cheeked barbet,20230324,40,Rocks,sunny,20230324_40
14493,large billed crow,20230324,40,Rocks,sunny,20230324_40
14494,pale billed flowerpecker,20230324,41,Rocks,sunny,20230324_41
14495,white cheeked barbet,20230324,41,Rocks,sunny,20230324_41
14496,common tailorbird,20230324,42,Rocks,sunny,20230324_42
14497,oriental magpie robin,20230324,42,Rocks,sunny,20230324_42
14498,white cheeked barbet,20230324,42,Rocks,sunny,20230324_42
14499,green warbler,20230324,42,Rocks,sunny,20230324_42
14500,ashy prinia,20230324,42,Rocks,sunny,20230324_42
14501,indian peafowl,20230324,43,Rocks,sunny,20230324_43
14502,white cheeked barbet,20230324,43,Rocks,sunny,20230324_43
14503,ashy prinia,20230324,43,Rocks,sunny,20230324_43
14504,common tailorbird,20230324,43,Rocks,sunny,20230324_43
14505,rose ringed parakeet,20230324,44,Rocks,sunny,20230324_44
14506,ashy prinia,20230324,44,Rocks,sunny,20230324_44
14507,red whiskered bulbul,20230324,44,Rocks,sunny,20230324_44
14508,green warbler,20230324,45,Rocks,sunny,20230324_45
14509,black kite,20230324,45,Rocks,sunny,20230324_45
14510,common tailorbird,20230324,45,Rocks,sunny,20230324_45
14511,red whiskered bulbul,20230324,45,Rocks,sunny,20230324_45
14512,ashy prinia,20230324,46,Rocks,sunny,20230324_46
14513,cinerous tit,20230324,46,Rocks,sunny,20230324_46
14514,blythes reed warbler,20230324,46,Rocks,sunny,20230324_46
14515,indian blue robin,20230324,47,Rocks,sunny,20230324_47
14516,ashy prinia,20230324,48,Rocks,sunny,20230324_48
14517,white cheeked barbet,20230324,48,Rocks,sunny,20230324_48
14518,black kite,20230324,48,Rocks,sunny,20230324_48
14519,red whiskered bulbul,20230324,49,Rocks,sunny,20230324_49
14520,red whiskered bulbul,20230324,51,Rocks,sunny,20230324_51
14521,green warbler,20230324,51,Rocks,sunny,20230324_51
14522,white cheeked barbet,20230324,52,Rocks,sunny,20230324_52
14523,large billed crow,20230324,52,Rocks,sunny,20230324_52
14524,green warbler,20230324,52,Rocks,sunny,20230324_52
14525,indian peafowl,20230324,53,Rocks,sunny,20230324_53
14526,large billed crow,20230324,53,Rocks,sunny,20230324_53
14527,black kite,20230324,53,Rocks,sunny,20230324_53
14528,red whiskered bulbul,20230324,54,Rocks,sunny,20230324_54
14529,blythes reed warbler,20230324,54,Rocks,sunny,20230324_54
14530,large billed crow,20230323,0,B7,cloudy,20230323_0
14531,white cheeked barbet,20230323,0,B7,cloudy,20230323_0
14532,greenish warbler,20230323,0,B7,cloudy,20230323_0
14533,green warbler,20230323,0,B7,cloudy,20230323_0
14534,blythes reed warbler,20230323,0,B7,cloudy,20230323_0
14535,common myna,20230323,0,B7,cloudy,20230323_0
14536,large billed crow,20230323,1,B7,cloudy,20230323_1
14537,black kite,20230323,1,B7,cloudy,20230323_1
14538,common myna,20230323,1,B7,cloudy,20230323_1
14539,asian koel,20230323,1,B7,cloudy,20230323_1
14540,white cheeked barbet,20230323,1,B7,cloudy,20230323_1
14541,rose ringed parakeet,20230323,2,B7,cloudy,20230323_2
14542,asian koel,20230323,2,B7,cloudy,20230323_2
14543,greater coucal,20230323,2,B7,cloudy,20230323_2
14544,green warbler,20230323,3,B7,cloudy,20230323_3
14545,rose ringed parakeet,20230323,3,B7,cloudy,20230323_3
