,name,date,time code,loc,wea,datetimelabel
3553,cinerous tit,20221205,37,Rocks,sunny,20221205_37
3554,red whiskered bulbul,20221205,37,Rocks,sunny,20221205_37
3555,purple rumped sunbird,20221205,37,Rocks,sunny,20221205_37
3556,red whiskered bulbul,20221205,38,Rocks,sunny,20221205_38
3557,blythes reed warbler,20221205,38,Rocks,sunny,20221205_38
3558,black kite,20221205,38,Rocks,sunny,20221205_38
3559,booted eagle,20221205,38,Rocks,sunny,20221205_38
3560,purple rumped sunbird,20221205,38,Rocks,sunny,20221205_38
3561,red whiskered bulbul,20221205,39,Rocks,sunny,20221205_39
3562,lottens sunbird,20221205,39,Rocks,sunny,20221205_39
3563,black kite,20221205,40,Rocks,sunny,20221205_40
3564,booted eagle,20221205,40,Rocks,sunny,20221205_40
3565,red whiskered bulbul,20221205,40,Rocks,sunny,20221205_40
3566,purple rumped sunbird,20221205,40,Rocks,sunny,20221205_40
3567,red whiskered bulbul,20221205,41,Rocks,sunny,20221205_41
3568,purple rumped sunbird,20221205,41,Rocks,sunny,20221205_41
3569,booted eagle,20221205,41,Rocks,sunny,20221205_41
3570,black kite,20221205,41,Rocks,sunny,20221205_41
3571,red whiskered bulbul,20221205,42,Rocks,sunny,20221205_42
3572,purple rumped sunbird,20221205,43,Rocks,sunny,20221205_43
3573,black kite,20221205,44,Rocks,sunny,20221205_44
3574,booted eagle,20221205,44,Rocks,sunny,20221205_44
3575,red whiskered bulbul,20221205,44,Rocks,sunny,20221205_44
3576,black kite,20221205,45,Rocks,sunny,20221205_45
3577,booted eagle,20221205,45,Rocks,sunny,20221205_45
3578,purple rumped sunbird,20221205,45,Rocks,sunny,20221205_45
3579,red whiskered bulbul,20221205,45,Rocks,sunny,20221205_45
3580,red whiskered bulbul,20221205,46,Rocks,sunny,20221205_46
3581,purple rumped sunbird,20221205,46,Rocks,sunny,20221205_46
3582,booted eagle,20221205,46,Rocks,sunny,20221205_46
3583,black kite,20221205,47,Rocks,sunny,20221205_47
3584,booted eagle,20221205,49,Rocks,sunny,20221205_49
3585,black kite,20221205,49,Rocks,sunny,20221205_49
3586,purple rumped sunbird,20221205,49,Rocks,sunny,20221205_49
3587,small minivet,20221205,50,Rocks,sunny,20221205_50
3588,booted eagle,20221205,50,Rocks,sunny,20221205_50
3589,purple rumped sunbird,20221205,50,Rocks,sunny,20221205_50
3590,booted eagle,20221205,51,Rocks,sunny,20221205_51
3591,black kite,20221205,51,Rocks,sunny,20221205_51
3592,purple rumped sunbird,20221205,52,Rocks,sunny,20221205_52
3593,black kite,20221205,54,Rocks,sunny,20221205_54
3594,purple sunbird,20221205,55,Rocks,sunny,20221205_55
3595,purple rumped sunbird,20221205,55,Rocks,sunny,20221205_55
3596,booted eagle,20221205,56,Rocks,sunny,20221205_56
3597,purple rumped sunbird,20221205,57,Rocks,sunny,20221205_57
3598,black kite,20221205,57,Rocks,sunny,20221205_57
3599,booted eagle,20221205,58,Rocks,sunny,20221205_58
3600,purple rumped sunbird,20221205,59,Rocks,sunny,20221205_59
3601,black kite,20221205,59,Rocks,sunny,20221205_59
3602,booted eagle,20221205,59,Rocks,sunny,20221205_59
3603,black kite,20221205,60,Rocks,sunny,20221205_60
3604,black kite,20221205,61,Rocks,sunny,20221205_61
3605,booted eagle,20221205,61,Rocks,sunny,20221205_61
3606,booted eagle,20221203,3,Jubilee,sunny,20221203_3
3607,black drongo,20221203,14,Jubilee,sunny,20221203_14
3608,booted eagle,20221203,17,Jubilee,sunny,20221203_17
3609,booted eagle,20221203,18,Jubilee,sunny,20221203_18
3610,booted eagle,20221203,21,Jubilee,sunny,20221203_21
3611,black kite,20221203,22,Jubilee,sunny,20221203_22
3612,booted eagle,20221203,22,Jubilee,sunny,20221203_22
3613,black drongo,20221203,22,Jubilee,sunny,20221203_22
3614,ashy drongo,20221203,23,Jubilee,sunny,20221203_23
3615,indian paradise flycatcher,20221203,23,Jubilee,sunny,20221203_23
3616,shikra,20221203,25,Jubilee,sunny,20221203_25
3617,western crowned warbler,20221203,27,Jubilee,sunny,20221203_27
3618,booted eagle,20221203,29,Jubilee,sunny,20221203_29
3619,black naped monarch,20221203,29,Jubilee,sunny,20221203_29
3620,black naped monarch,20221203,31,Jubilee,sunny,20221203_31
3621,cinerous tit,20221203,32,Jubilee,sunny,20221203_32
3622,black kite,20221203,34,Jubilee,sunny,20221203_34
3623,booted eagle,20221203,34,Jubilee,sunny,20221203_34
3624,black naped monarch,20221203,38,Jubilee,sunny,20221203_38
3625,forest wagtail,20221203,39,Jubilee,sunny,20221203_39
3626,black naped monarch,20221203,40,Jubilee,sunny,20221203_40
3627,forest wagtail,20221203,40,Jubilee,sunny,20221203_40
3628,cinerous tit,20221203,41,Jubilee,sunny,20221203_41
3629,black naped monarch,20221203,43,Jubilee,sunny,20221203_43
3630,black kite,20221203,45,Jubilee,sunny,20221203_45
3631,booted eagle,20221203,45,Jubilee,sunny,20221203_45
3632,large billed crow,20221203,46,Jubilee,sunny,20221203_46
3633,black drongo,20221203,46,Jubilee,sunny,20221203_46
3634,black kite,20221203,47,Jubilee,sunny,20221203_47
3635,booted eagle,20221203,47,Jubilee,sunny,20221203_47
3636,black naped monarch,20221203,47,Jubilee,sunny,20221203_47
3637,black kite,20221203,49,Jubilee,sunny,20221203_49
3638,black naped monarch,20221203,49,Jubilee,sunny,20221203_49
3639,blue capped rock thrush,20221203,50,Jubilee,sunny,20221203_50
3640,black kite,20221203,50,Jubilee,sunny,20221203_50
3641,black naped monarch,20221203,51,Jubilee,sunny,20221203_51
3642,black kite,20221203,51,Jubilee,sunny,20221203_51
3643,black naped monarch,20221203,52,Jubilee,sunny,20221203_52
3644,booted eagle,20221203,53,Jubilee,sunny,20221203_53
3645,white cheeked barbet,20221203,53,Jubilee,sunny,20221203_53
3646,black kite,20221203,55,Jubilee,sunny,20221203_55
3647,ashy drongo,20221203,58,Jubilee,sunny,20221203_58
3648,booted eagle,20221203,59,Jubilee,sunny,20221203_59
3649,black kite,20221203,60,Jubilee,sunny,20221203_60
3650,purple rumped sunbird,20221130,0,Rocks,sunny,20221130_0
3651,black kite,20221130,0,Rocks,sunny,20221130_0
3652,blythes reed warbler,20221130,0,Rocks,sunny,20221130_0
3653,red whiskered bulbul,20221130,1,Rocks,sunny,20221130_1
3654,purple rumped sunbird,20221130,1,Rocks,sunny,20221130_1
3655,booted eagle,20221130,1,Rocks,sunny,20221130_1
3656,black kite,20221130,2,Rocks,sunny,20221130_2
3657,lottens sunbird,20221130,3,Rocks,sunny,20221130_3
3658,booted eagle,20221130,7,Rocks,sunny,20221130_7
3659,blythes reed warbler,20221130,7,Rocks,sunny,20221130_7
3660,ashy drongo,20221130,9,Rocks,sunny,20221130_9
3661,booted eagle,20221130,9,Rocks,sunny,20221130_9
3662,red whiskered bulbul,20221130,12,Rocks,sunny,20221130_12
3663,grey wagtail,20221130,12,Rocks,sunny,20221130_12
3664,purple rumped sunbird,20221130,13,Rocks,sunny,20221130_13
3665,purple sunbird,20221130,14,Rocks,sunny,20221130_14
3666,red whiskered bulbul,20221130,14,Rocks,sunny,20221130_14
3667,red whiskered bulbul,20221130,16,Rocks,sunny,20221130_16
3668,black kite,20221130,16,Rocks,sunny,20221130_16
3669,lottens sunbird,20221130,18,Rocks,sunny,20221130_18
3670,lottens sunbird,20221130,19,Rocks,sunny,20221130_19
3671,booted eagle,20221130,20,Rocks,sunny,20221130_20
3672,lottens sunbird,20221130,20,Rocks,sunny,20221130_20
3673,black kite,20221130,20,Rocks,sunny,20221130_20
3674,black kite,20221130,21,Rocks,sunny,20221130_21
3675,lottens sunbird,20221130,21,Rocks,sunny,20221130_21
3676,red whiskered bulbul,20221130,22,Rocks,sunny,20221130_22
3677,indian white eye,20221130,22,Rocks,sunny,20221130_22
3678,black kite,20221130,22,Rocks,sunny,20221130_22
3679,pond heron,20221130,22,Rocks,sunny,20221130_22
3680,black kite,20221130,23,Rocks,sunny,20221130_23
3681,booted eagle,20221130,23,Rocks,sunny,20221130_23
3682,blythes reed warbler,20221130,24,Rocks,sunny,20221130_24
3683,purple rumped sunbird,20221130,24,Rocks,sunny,20221130_24
3684,purple sunbird,20221130,24,Rocks,sunny,20221130_24
3685,blythes reed warbler,20221130,25,Rocks,sunny,20221130_25
3686,purple rumped sunbird,20221130,27,Rocks,sunny,20221130_27
3687,indian white eye,20221130,27,Rocks,sunny,20221130_27
3688,black kite,20221130,28,Rocks,sunny,20221130_28
3689,purple rumped sunbird,20221130,28,Rocks,sunny,20221130_28
3690,purple sunbird,20221130,29,Rocks,sunny,20221130_29
3691,black kite,20221130,30,Rocks,sunny,20221130_30
3692,booted eagle,20221130,30,Rocks,sunny,20221130_30
3693,lottens sunbird,20221130,31,Rocks,sunny,20221130_31
3694,black kite,20221130,31,Rocks,sunny,20221130_31
3695,blythes reed warbler,20221130,31,Rocks,sunny,20221130_31
3696,lottens sunbird,20221130,33,Rocks,sunny,20221130_33
3697,purple sunbird,20221130,33,Rocks,sunny,20221130_33
3698,black kite,20221130,34,Rocks,sunny,20221130_34
3699,purple sunbird,20221130,35,Rocks,sunny,20221130_35
3700,lottens sunbird,20221130,35,Rocks,sunny,20221130_35
3701,purple sunbird,20221130,36,Rocks,sunny,20221130_36
3702,scaly breasted munia,20221130,36,Rocks,sunny,20221130_36
3703,black naped monarch,20221130,36,Rocks,sunny,20221130_36
3704,purple rumped sunbird,20221130,38,Rocks,sunny,20221130_38
3705,sulfur bellied warbler,20221130,39,Rocks,sunny,20221130_39
3706,purple rumped sunbird,20221130,40,Rocks,sunny,20221130_40
3707,purple sunbird,20221130,41,Rocks,sunny,20221130_41
3708,red whiskered bulbul,20221130,41,Rocks,sunny,20221130_41
3709,purple rumped sunbird,20221130,41,Rocks,sunny,20221130_41
3710,purple sunbird,20221130,42,Rocks,sunny,20221130_42
3711,purple rumped sunbird,20221130,42,Rocks,sunny,20221130_42
3712,black kite,20221130,43,Rocks,sunny,20221130_43
3713,booted eagle,20221130,43,Rocks,sunny,20221130_43
3714,blythes reed warbler,20221130,44,Rocks,sunny,20221130_44
3715,purple rumped sunbird,20221130,44,Rocks,sunny,20221130_44
3716,purple rumped sunbird,20221130,45,Rocks,sunny,20221130_45
3717,black kite,20221130,45,Rocks,sunny,20221130_45
3718,booted eagle,20221130,45,Rocks,sunny,20221130_45
3719,purple sunbird,20221130,46,Rocks,sunny,20221130_46
3720,black kite,20221130,46,Rocks,sunny,20221130_46
3721,common myna,20221130,47,Rocks,sunny,20221130_47
3722,black kite,20221130,47,Rocks,sunny,20221130_47
3723,blythes reed warbler,20221130,48,Rocks,sunny,20221130_48
3724,purple sunbird,20221130,48,Rocks,sunny,20221130_48
3725,purple sunbird,20221130,50,Rocks,sunny,20221130_50
3726,booted eagle,20221130,50,Rocks,sunny,20221130_50
3727,black kite,20221130,50,Rocks,sunny,20221130_50
3728,purple rumped sunbird,20221130,50,Rocks,sunny,20221130_50
3729,purple rumped sunbird,20221130,51,Rocks,sunny,20221130_51
3730,black kite,20221130,51,Rocks,sunny,20221130_51
3731,scaly breasted munia,20221130,53,Rocks,sunny,20221130_53
3732,black kite,20221130,53,Rocks,sunny,20221130_53
3733,purple sunbird,20221130,54,Rocks,sunny,20221130_54
3734,scaly breasted munia,20221130,54,Rocks,sunny,20221130_54
3735,black kite,20221130,54,Rocks,sunny,20221130_54
3736,black kite,20221130,59,Rocks,sunny,20221130_59
3737,booted eagle,20221130,59,Rocks,sunny,20221130_59
3738,lottens sunbird,20221130,59,Rocks,sunny,20221130_59
3739,black kite,20221130,60,Rocks,sunny,20221130_60
3740,booted eagle,20221130,60,Rocks,sunny,20221130_60
3741,purple rumped sunbird,20221130,62,Rocks,sunny,20221130_62
3742,black kite,20221130,62,Rocks,sunny,20221130_62
3743,black kite,20221130,63,Rocks,sunny,20221130_63
3744,red whiskered bulbul,20221130,63,Rocks,sunny,20221130_63
3745,purple rumped sunbird,20221130,63,Rocks,sunny,20221130_63
3746,jungle myna,20221128,7,B7,cloudy,20221128_7
3747,forest wagtail,20221128,8,B7,cloudy,20221128_8
3748,greater coucal,20221128,11,B7,cloudy,20221128_11
3749,greater coucal,20221128,12,B7,cloudy,20221128_12
3750,greater coucal,20221128,17,B7,cloudy,20221128_17
3751,rose ringed parakeet,20221128,18,B7,cloudy,20221128_18
3752,greater coucal,20221128,18,B7,cloudy,20221128_18
3753,greater coucal,20221128,19,B7,cloudy,20221128_19
3754,greater coucal,20221128,20,B7,cloudy,20221128_20
3755,greater coucal,20221128,21,B7,cloudy,20221128_21
3756,greater coucal,20221128,23,B7,cloudy,20221128_23
3757,greater coucal,20221128,24,B7,cloudy,20221128_24
3758,greater coucal,20221128,26,B7,cloudy,20221128_26
3759,greater coucal,20221128,27,B7,cloudy,20221128_27
3760,rose ringed parakeet,20221128,28,B7,cloudy,20221128_28
3761,large billed crow,20221128,30,B7,cloudy,20221128_30
3762,black kite,20221128,43,B7,cloudy,20221128_43
3763,large billed crow,20221128,46,B7,cloudy,20221128_46
3764,large billed crow,20221128,48,B7,cloudy,20221128_48
3765,purple rumped sunbird,20221128,50,B7,cloudy,20221128_50
3766,pale billed flowerpecker,20221128,51,B7,cloudy,20221128_51
3767,large billed crow,20221128,51,B7,cloudy,20221128_51
3768,purple rumped sunbird,20221128,51,B7,cloudy,20221128_51
3769,large billed crow,20221128,53,B7,cloudy,20221128_53
3770,large billed crow,20221126,0,Jubilee,cloudy,20221126_0
3771,large billed crow,20221126,1,Jubilee,cloudy,20221126_1
3772,golden oriole,20221126,1,Jubilee,cloudy,20221126_1
3773,oriental magpie robin,20221126,1,Jubilee,cloudy,20221126_1
3774,ashy drongo,20221126,1,Jubilee,cloudy,20221126_1
3775,rose ringed parakeet,20221126,4,Jubilee,cloudy,20221126_4
3776,golden oriole,20221126,4,Jubilee,cloudy,20221126_4
3777,large billed crow,20221126,5,Jubilee,cloudy,20221126_5
3778,golden oriole,20221126,5,Jubilee,cloudy,20221126_5
3779,blue capped rock thrush,20221126,7,Jubilee,cloudy,20221126_7
3780,black naped monarch,20221126,8,Jubilee,cloudy,20221126_8
3781,indian paradise flycatcher,20221126,11,Jubilee,cloudy,20221126_11
3782,pale billed flowerpecker,20221126,12,Jubilee,cloudy,20221126_12
3783,ashy drongo,20221126,14,Jubilee,cloudy,20221126_14
3784,black kite,20221126,14,Jubilee,cloudy,20221126_14
3785,black drongo,20221126,15,Jubilee,cloudy,20221126_15
3786,ashy drongo,20221126,15,Jubilee,cloudy,20221126_15
3787,asian brown flycatcher,20221126,22,Jubilee,cloudy,20221126_22
3788,black kite,20221126,22,Jubilee,cloudy,20221126_22
3789,booted eagle,20221126,25,Jubilee,cloudy,20221126_25
3790,booted eagle,20221126,30,Jubilee,cloudy,20221126_30
3791,black kite,20221126,30,Jubilee,cloudy,20221126_30
3792,black kite,20221126,32,Jubilee,cloudy,20221126_32
3793,booted eagle,20221126,36,Jubilee,cloudy,20221126_36
3794,booted eagle,20221126,40,Jubilee,cloudy,20221126_40
3795,black kite,20221126,44,Jubilee,cloudy,20221126_44
3796,booted eagle,20221126,44,Jubilee,cloudy,20221126_44
3797,verditer flycatcher,20221126,45,Jubilee,cloudy,20221126_45
3798,booted eagle,20221126,47,Jubilee,cloudy,20221126_47
3799,verditer flycatcher,20221126,48,Jubilee,cloudy,20221126_48
3800,black kite,20221126,49,Jubilee,cloudy,20221126_49
3801,ashy drongo,20221126,54,Jubilee,cloudy,20221126_54
3802,blue capped rock thrush,20221126,54,Jubilee,cloudy,20221126_54
3803,cinerous tit,20221126,55,Jubilee,cloudy,20221126_55
3804,black naped monarch,20221126,55,Jubilee,cloudy,20221126_55
3805,indian paradise flycatcher,20221126,55,Jubilee,cloudy,20221126_55
3806,black naped monarch,20221126,56,Jubilee,cloudy,20221126_56
3807,indian paradise flycatcher,20221126,56,Jubilee,cloudy,20221126_56
3808,black naped monarch,20221126,57,Jubilee,cloudy,20221126_57
3809,indian paradise flycatcher,20221126,57,Jubilee,cloudy,20221126_57
3810,ashy drongo,20221126,57,Jubilee,cloudy,20221126_57
3811,cinerous tit,20221126,57,Jubilee,cloudy,20221126_57
3812,ashy drongo,20221126,58,Jubilee,cloudy,20221126_58
3813,white cheeked barbet,20221126,58,Jubilee,cloudy,20221126_58
3814,blue capped rock thrush,20221126,58,Jubilee,cloudy,20221126_58
3815,black drongo,20221126,58,Jubilee,cloudy,20221126_58
3816,oriental magpie robin,20221126,60,Jubilee,cloudy,20221126_60
3817,large billed crow,20240523,0,B7,cloudy,20240523_0
3818,pale billed flowerpecker,20240523,4,B7,cloudy,20240523_4
3819,rose ringed parakeet,20240523,5,B7,cloudy,20240523_5
3820,large billed crow,20240523,6,B7,cloudy,20240523_6
3821,large billed crow,20240523,7,B7,cloudy,20240523_7
3822,large billed crow,20240523,8,B7,cloudy,20240523_8
3823,asian koel,20240523,9,B7,cloudy,20240523_9
3824,large billed crow,20240523,9,B7,cloudy,20240523_9
3825,large billed crow,20240523,10,B7,cloudy,20240523_10
3826,rose ringed parakeet,20240523,10,B7,cloudy,20240523_10
3827,large billed crow,20240523,11,B7,cloudy,20240523_11
3828,large billed crow,20240523,12,B7,cloudy,20240523_12
3829,large billed crow,20240523,14,B7,cloudy,20240523_14
3830,large billed crow,20240523,15,B7,cloudy,20240523_15
3831,large billed crow,20240523,20,B7,cloudy,20240523_20
3832,pale billed flowerpecker,20240523,20,B7,cloudy,20240523_20
3833,large billed crow,20240523,22,B7,cloudy,20240523_22
3834,large billed crow,20240523,23,B7,cloudy,20240523_23
3835,common myna,20240523,23,B7,cloudy,20240523_23
3836,black kite,20240523,27,B7,cloudy,20240523_27
3837,large billed crow,20240523,29,B7,cloudy,20240523_29
3838,large billed crow,20240523,30,B7,cloudy,20240523_30
3839,oriental magpie robin,20240523,33,B7,cloudy,20240523_33
3840,large billed crow,20240523,33,B7,cloudy,20240523_33
3841,oriental magpie robin,20240523,34,B7,cloudy,20240523_34
3842,large billed crow,20240523,34,B7,cloudy,20240523_34
3843,large billed crow,20240523,35,B7,cloudy,20240523_35
3844,large billed crow,20240523,40,B7,cloudy,20240523_40
3845,large billed crow,20240523,41,B7,cloudy,20240523_41
3846,large billed crow,20240523,42,B7,cloudy,20240523_42
3847,large billed crow,20240523,43,B7,cloudy,20240523_43
3848,tickells blue flycatcher,20240523,43,B7,cloudy,20240523_43
3849,common myna,20240523,43,B7,cloudy,20240523_43
3850,tickells blue flycatcher,20240523,45,B7,cloudy,20240523_45
3851,tickells blue flycatcher,20240523,48,B7,cloudy,20240523_48
3852,tickells blue flycatcher,20240523,49,B7,cloudy,20240523_49
3853,cinerous tit,20240523,50,B7,cloudy,20240523_50
3854,tickells blue flycatcher,20240523,52,B7,cloudy,20240523_52
3855,cinerous tit,20240523,53,B7,cloudy,20240523_53
3856,cinerous tit,20240523,53,B7,cloudy,20240523_53
3857,cinerous tit,20240523,54,B7,cloudy,20240523_54
3858,large billed crow,20240522,0,Rocks ,sunny,20240522_0
3859,rose ringed parakeet,20240522,0,Rocks ,sunny,20240522_0
3860,red whiskered bulbul,20240522,1,Rocks ,sunny,20240522_1
3861,red whiskered bulbul,20240522,2,Rocks ,sunny,20240522_2
3862,plum headed parakeet,20240522,2,Rocks ,sunny,20240522_2
3863,large billed crow,20240522,3,Rocks ,sunny,20240522_3
3864,purple rumped sunbird,20240522,3,Rocks ,sunny,20240522_3
3865,rose ringed parakeet,20240522,4,Rocks ,sunny,20240522_4
3866,red whiskered bulbul,20240522,4,Rocks ,sunny,20240522_4
3867,large billed crow,20240522,4,Rocks ,sunny,20240522_4
3868,red whiskered bulbul,20240522,5,Rocks ,sunny,20240522_5
3869,pale billed flowerpecker,20240522,5,Rocks ,sunny,20240522_5
3870,rose ringed parakeet,20240522,5,Rocks ,sunny,20240522_5
3871,purple rumped sunbird,20240522,6,Rocks ,sunny,20240522_6
3872,ashy prinia,20240522,6,Rocks ,sunny,20240522_6
3873,purple rumped sunbird,20240522,7,Rocks ,sunny,20240522_7
3874,ashy prinia,20240522,7,Rocks ,sunny,20240522_7
3875,pale billed flowerpecker,20240522,8,Rocks ,sunny,20240522_8
3876,ashy prinia,20240522,9,Rocks ,sunny,20240522_9
3877,pale billed flowerpecker,20240522,9,Rocks ,sunny,20240522_9
3878,rose ringed parakeet,20240522,9,Rocks ,sunny,20240522_9
3879,rose ringed parakeet,20240522,10,Rocks ,sunny,20240522_10
3880,ashy prinia,20240522,10,Rocks ,sunny,20240522_10
3881,rose ringed parakeet,20240522,11,Rocks ,sunny,20240522_11
3882,oriental magpie robin,20240522,11,Rocks ,sunny,20240522_11
3883,rose ringed parakeet,20240522,12,Rocks ,sunny,20240522_12
3884,oriental magpie robin,20240522,12,Rocks ,sunny,20240522_12
3885,rose ringed parakeet,20240522,14,Rocks ,sunny,20240522_14
3886,oriental magpie robin,20240522,14,Rocks ,sunny,20240522_14
3887,oriental magpie robin,20240522,15,Rocks ,sunny,20240522_15
3888,red whiskered bulbul,20240522,15,Rocks ,sunny,20240522_15
3889,rose ringed parakeet,20240522,15,Rocks ,sunny,20240522_15
3890,large billed crow,20240522,20,Rocks ,sunny,20240522_20
3891,yellow billed babbler,20240522,20,Rocks ,sunny,20240522_20
3892,red whiskered bulbul,20240522,20,Rocks ,sunny,20240522_20
3893,rose ringed parakeet,20240522,23,Rocks ,sunny,20240522_23
3894,yellow billed babbler,20240522,23,Rocks ,sunny,20240522_23
3895,rose ringed parakeet,20240522,24,Rocks ,sunny,20240522_24
3896,large billed crow,20240522,24,Rocks ,sunny,20240522_24
3897,red whiskered bulbul,20240522,25,Rocks ,sunny,20240522_25
3898,large billed crow,20240522,25,Rocks ,sunny,20240522_25
3899,yellow billed babbler,20240522,25,Rocks ,sunny,20240522_25
3900,ashy prinia,20240522,25,Rocks ,sunny,20240522_25
3901,white cheeked barbet,20240522,26,Rocks ,sunny,20240522_26
3902,ashy prinia,20240522,26,Rocks ,sunny,20240522_26
3903,yellow billed babbler,20240522,26,Rocks ,sunny,20240522_26
3904,yellow billed babbler,20240522,27,Rocks ,sunny,20240522_27
3905,red whiskered bulbul,20240522,27,Rocks ,sunny,20240522_27
3906,ashy prinia,20240522,27,Rocks ,sunny,20240522_27
3907,pale billed flowerpecker,20240522,27,Rocks ,sunny,20240522_27
3908,red whiskered bulbul,20240522,27,Rocks ,sunny,20240522_27
3909,red whiskered bulbul,20240522,28,Rocks ,sunny,20240522_28
3910,indian white eye,20240522,28,Rocks ,sunny,20240522_28
3911,purple rumped sunbird,20240522,29,Rocks ,sunny,20240522_29
3912,red whiskered bulbul,20240522,29,Rocks ,sunny,20240522_29
3913,large billed crow,20240522,29,Rocks ,sunny,20240522_29
3914,red whiskered bulbul,20240522,31,Rocks ,sunny,20240522_31
3915,large billed crow,20240522,31,Rocks ,sunny,20240522_31
3916,rose ringed parakeet,20240522,31,Rocks ,sunny,20240522_31
3917,red whiskered bulbul,20240522,32,Rocks ,sunny,20240522_32
3918,large billed crow,20240522,32,Rocks ,sunny,20240522_32
3919,oriental magpie robin,20240522,32,Rocks ,sunny,20240522_32
3920,pale billed flowerpecker,20240522,32,Rocks ,sunny,20240522_32
3921,ashy prinia,20240522,33,Rocks ,sunny,20240522_33
3922,oriental magpie robin,20240522,33,Rocks ,sunny,20240522_33
3923,yellow billed babbler,20240522,41,Rocks ,sunny,20240522_41
3924,red whiskered bulbul,20240522,41,Rocks ,sunny,20240522_41
3925,oriental magpie robin,20240522,41,Rocks ,sunny,20240522_41
3926,yellow billed babbler,20240522,43,Rocks ,sunny,20240522_43
3927,white browed bulbul,20240522,43,Rocks ,sunny,20240522_43
3928,ashy prinia,20240522,43,Rocks ,sunny,20240522_43
3929,yellow billed babbler,20240522,44,Rocks ,sunny,20240522_44
3930,red whiskered bulbul,20240522,44,Rocks ,sunny,20240522_44
3931,yellow billed babbler,20240522,45,Rocks ,sunny,20240522_45
3932,red whiskered bulbul,20240522,45,Rocks ,sunny,20240522_45
3933,yellow billed babbler,20240522,46,Rocks ,sunny,20240522_46
3934,oriental magpie robin,20240522,46,Rocks ,sunny,20240522_46
3935,red whiskered bulbul,20240522,46,Rocks ,sunny,20240522_46
3936,white browed bulbul,20240522,46,Rocks ,sunny,20240522_46
3937,oriental magpie robin,20240522,47,Rocks ,sunny,20240522_47
3938,red whiskered bulbul,20240522,47,Rocks ,sunny,20240522_47
3939,red whiskered bulbul,20240522,49,Rocks ,sunny,20240522_49
3940,yellow billed babbler,20240522,49,Rocks ,sunny,20240522_49
3941,oriental magpie robin,20240522,53,Rocks ,sunny,20240522_53
3942,ashy prinia,20240522,53,Rocks ,sunny,20240522_53
3943,yellow billed babbler,20240522,53,Rocks ,sunny,20240522_53
3944,red whiskered bulbul,20240522,54,Rocks ,sunny,20240522_54
3945,red whiskered bulbul,20240522,55,Rocks ,sunny,20240522_55
3946,ashy prinia,20240510,0,Rocks,cloudy,20240510_0
3947,oriental magpie robin,20240510,0,Rocks,cloudy,20240510_0
3948,ashy prinia,20240510,1,Rocks,cloudy,20240510_1
3949,rose ringed parakeet,20240510,2,Rocks,cloudy,20240510_2
3950,ashy prinia,20240510,2,Rocks,cloudy,20240510_2
3951,ashy prinia,20240510,3,Rocks,cloudy,20240510_3
3952,ashy prinia,20240510,4,Rocks,cloudy,20240510_4
3953,ashy prinia,20240510,5,Rocks,cloudy,20240510_5
3954,pale billed flowerpecker,20240510,5,Rocks,cloudy,20240510_5
3955,spot breasted fantail,20240510,6,Rocks,cloudy,20240510_6
3956,oriental magpie robin,20240510,9,Rocks,cloudy,20240510_9
3957,ashy prinia,20240510,9,Rocks,cloudy,20240510_9
3958,purple sunbird,20240510,9,Rocks,cloudy,20240510_9
3959,red whiskered bulbul,20240510,10,Rocks,cloudy,20240510_10
3960,ashy prinia,20240510,10,Rocks,cloudy,20240510_10
3961,ashy prinia,20240510,11,Rocks,cloudy,20240510_11
3962,red whiskered bulbul,20240510,11,Rocks,cloudy,20240510_11
3963,rose ringed parakeet,20240510,11,Rocks,cloudy,20240510_11
3964,ashy prinia,20240510,12,Rocks,cloudy,20240510_12
3965,spot breasted fantail,20240510,14,Rocks,cloudy,20240510_14
3966,ashy prinia,20240510,15,Rocks,cloudy,20240510_15
3967,red whiskered bulbul,20240510,15,Rocks,cloudy,20240510_15
3968,rose ringed parakeet,20240510,15,Rocks,cloudy,20240510_15
3969,ashy prinia,20240510,20,Rocks,cloudy,20240510_20
3970,oriental magpie robin,20240510,20,Rocks,cloudy,20240510_20
3971,ashy prinia,20240510,21,Rocks,cloudy,20240510_21
3972,black kite,20240510,21,Rocks,cloudy,20240510_21
3973,oriental magpie robin,20240510,21,Rocks,cloudy,20240510_21
3974,red whiskered bulbul,20240510,24,Rocks,cloudy,20240510_24
3975,red whiskered bulbul,20240510,25,Rocks,cloudy,20240510_25
3976,large billed crow,20240510,25,Rocks,cloudy,20240510_25
3977,oriental magpie robin,20240510,25,Rocks,cloudy,20240510_25
3978,ashy prinia,20240510,25,Rocks,cloudy,20240510_25
3979,cinerous tit,20240510,27,Rocks,cloudy,20240510_27
3980,ashy prinia,20240510,29,Rocks,cloudy,20240510_29
3981,lottens sunbird,20240510,30,Rocks,cloudy,20240510_30
3982,red whiskered bulbul,20240510,30,Rocks,cloudy,20240510_30
3983,large billed crow,20240510,32,Rocks,cloudy,20240510_32
3984,ashy prinia,20240510,32,Rocks,cloudy,20240510_32
3985,ashy prinia,20240510,34,Rocks,cloudy,20240510_34
3986,cinerous tit,20240510,35,Rocks,cloudy,20240510_35
3987,oriental magpie robin,20240510,35,Rocks,cloudy,20240510_35
3988,lottens sunbird,20240510,35,Rocks,cloudy,20240510_35
3989,rose ringed parakeet,20240510,35,Rocks,cloudy,20240510_35
