,name,date,time code,loc,wea
1450,rose ringed parakeet,20240109,32,Jubilee,cloudy
1451,booted eagle,20240109,34,Jubilee,cloudy
1452,greenish warbler,20240109,35,Jubilee,cloudy
1453,ashy drongo,20240109,35,Jubilee,cloudy
1454,indian paradise flycatcher,20240109,36,Jubilee,cloudy
1455,ashy drongo,20240109,36,Jubilee,cloudy
1456,oriental magpie robin,20240109,36,Jubilee,cloudy
1457,ashy drongo,20240109,37,Jubilee,cloudy
1458,indian paradise flycatcher,20240109,37,Jubilee,cloudy
1459,indian paradise flycatcher,20240109,38,Jubilee,cloudy
1460,indian paradise flycatcher,20240109,39,Jubilee,cloudy
1461,indian paradise flycatcher,20240109,39,Jubilee,cloudy
1462,indian paradise flycatcher,20240109,44,Jubilee,cloudy
1463,black kite,20240109,45,Jubilee,cloudy
1464,shikra,20240109,48,Jubilee,cloudy
1465,black kite,20240109,49,Jubilee,cloudy
1466,booted eagle,20240109,50,Jubilee,cloudy
1467,booted eagle,20240109,52,Jubilee,cloudy
1468,oriental magpie robin,20240109,52,Jubilee,cloudy
1469,booted eagle,20240109,53,Jubilee,cloudy
1470,booted eagle,20240109,54,Jubilee,cloudy
1471,booted eagle,20240109,54,Jubilee,cloudy
1472,large billed crow,20231221,8,B7,cloudy
1473,large billed crow,20231221,12,B7,cloudy
1474,large billed crow,20231221,13,B7,cloudy
1475,large billed crow,20231221,14,B7,cloudy
1476,rose ringed parakeet,20231221,25,B7,cloudy
1477,rose ringed parakeet,20231221,26,B7,cloudy
1478,black kite,20231221,30,B7,cloudy
1479,rose ringed parakeet,20231221,32,B7,cloudy
1480,oriental magpie robin,20231221,40,B7,cloudy
1481,cinerous tit,20231221,40,B7,cloudy
1482,oriental magpie robin,20231221,41,B7,cloudy
1483,cinerous tit,20231221,41,B7,cloudy
1484,rose ringed parakeet,20231221,41,B7,cloudy
1485,oriental magpie robin,20231221,43,B7,cloudy
1486,cinerous tit,20231220,13,Jubilee,cloudy
1487,spot breasted fantail,20231220,13,Jubilee,cloudy
1488,black kite,20231220,34,Jubilee,cloudy
1489,large billed crow,20231220,35,Jubilee,cloudy
1490,large billed crow,20231220,43,Jubilee,cloudy
1491,pale billed flowerpecker,20231220,45,Jubilee,cloudy
1492,rufous treepie,20231220,45,Jubilee,cloudy
1493,large billed crow,20231220,45,Jubilee,cloudy
1494,black kite,20231220,45,Jubilee,cloudy
1495,rose ringed parakeet,20231220,46,Jubilee,cloudy
1496,booted eagle,20231220,47,Jubilee,cloudy
1497,ashy drongo,20231220,50,Jubilee,cloudy
1498,ashy drongo,20231220,51,Jubilee,cloudy
1499,ashy drongo,20231220,52,Jubilee,cloudy
1500,rose ringed parakeet,20231220,52,Jubilee,cloudy
1501,black kite,20231220,55,Jubilee,cloudy
1502,purple rumped sunbird,20231219,0,Rocks,cloudy
1503,booted warbler,20231219,0,Rocks,cloudy
1504,white cheeked barbet,20231219,1,Rocks,cloudy
1505,lottens sunbird,20231219,1,Rocks,cloudy
1506,common myna,20231219,1,Rocks,cloudy
1507,red whiskered bulbul,20231219,1,Rocks,cloudy
1508,white cheeked barbet,20231219,2,Rocks,cloudy
1509,red whiskered bulbul,20231219,2,Rocks,cloudy
1510,cinerous tit,20231219,2,Rocks,cloudy
1511,white cheeked barbet,20231219,3,Rocks,cloudy
1512,cinerous tit,20231219,3,Rocks,cloudy
1513,red whiskered bulbul,20231219,3,Rocks,cloudy
1514,lottens sunbird,20231219,3,Rocks,cloudy
1515,purple rumped sunbird,20231219,4,Rocks,cloudy
1516,purple sunbird,20231219,4,Rocks,cloudy
1517,rose ringed parakeet,20231219,4,Rocks,cloudy
1518,spotted dove,20231219,4,Rocks,cloudy
1519,red whiskered bulbul,20231219,4,Rocks,cloudy
1520,red whiskered bulbul,20231219,5,Rocks,cloudy
1521,lottens sunbird,20231219,5,Rocks,cloudy
1522,white cheeked barbet,20231219,6,Rocks,cloudy
1523,red whiskered bulbul,20231219,6,Rocks,cloudy
1524,red whiskered bulbul,20231219,6,Rocks,cloudy
1525,lottens sunbird,20231219,6,Rocks,cloudy
1526,purple rumped sunbird,20231219,7,Rocks,cloudy
1527,red whiskered bulbul,20231219,7,Rocks,cloudy
1528,ashy drongo,20231219,7,Rocks,cloudy
1529,booted warbler,20231219,8,Rocks,cloudy
1530,purple sunbird,20231219,8,Rocks,cloudy
1531,red whiskered bulbul,20231219,9,Rocks,cloudy
1532,cinerous tit,20231219,9,Rocks,cloudy
1533,rose ringed parakeet,20231219,9,Rocks,cloudy
1534,red whiskered bulbul,20231219,10,Rocks,cloudy
1535,purple sunbird,20231219,10,Rocks,cloudy
1536,purple rumped sunbird,20231219,10,Rocks,cloudy
1537,lottens sunbird,20231219,11,Rocks,cloudy
1538,red whiskered bulbul,20231219,11,Rocks,cloudy
1539,booted eagle,20231219,11,Rocks,cloudy
1540,red whiskered bulbul,20231219,12,Rocks,cloudy
1541,rose ringed parakeet,20231219,12,Rocks,cloudy
1542,ashy prinia,20231219,12,Rocks,cloudy
1543,blythes reed warbler,20231219,13,Rocks,cloudy
1544,purple rumped sunbird,20231219,13,Rocks,cloudy
1545,red whiskered bulbul,20231219,13,Rocks,cloudy
1546,red whiskered bulbul,20231219,14,Rocks,cloudy
1547,purple sunbird,20231219,14,Rocks,cloudy
1548,red whiskered bulbul,20231219,15,Rocks,cloudy
1549,blythes reed warbler,20231219,15,Rocks,cloudy
1550,purple sunbird,20231219,15,Rocks,cloudy
1551,chestnut tailed starling,20231219,20,Rocks,cloudy
1552,red whiskered bulbul,20231219,20,Rocks,cloudy
1553,chestnut tailed starling,20231219,21,Rocks,cloudy
1554,red whiskered bulbul,20231219,21,Rocks,cloudy
1555,ashy drongo,20231219,21,Rocks,cloudy
1556,red whiskered bulbul,20231219,22,Rocks,cloudy
1557,chestnut tailed starling,20231219,22,Rocks,cloudy
1558,purple rumped sunbird,20231219,22,Rocks,cloudy
1559,chestnut tailed starling,20231219,23,Rocks,cloudy
1560,white cheeked barbet,20231219,23,Rocks,cloudy
1561,red whiskered bulbul,20231219,23,Rocks,cloudy
1562,purple sunbird,20231219,23,Rocks,cloudy
1563,ashy drongo,20231219,23,Rocks,cloudy
1564,purple rumped sunbird,20231219,24,Rocks,cloudy
1565,white cheeked barbet,20231219,26,Rocks,cloudy
1566,purple rumped sunbird,20231219,26,Rocks,cloudy
1567,red whiskered bulbul,20231219,26,Rocks,cloudy
1568,red whiskered bulbul,20231219,26,Rocks,cloudy
1569,white cheeked barbet,20231219,27,Rocks,cloudy
1570,purple sunbird,20231219,27,Rocks,cloudy
1571,spotted dove,20231219,27,Rocks,cloudy
1572,ashy drongo,20231219,28,Rocks,cloudy
1573,white cheeked barbet,20231219,28,Rocks,cloudy
1574,spotted dove,20231219,28,Rocks,cloudy
1575,black kite,20231219,28,Rocks,cloudy
1576,indian white eye,20231219,28,Rocks,cloudy
1577,booted eagle,20231219,28,Rocks,cloudy
1578,ashy drongo,20231219,29,Rocks,cloudy
1579,red whiskered bulbul,20231219,29,Rocks,cloudy
1580,golden oriole,20231219,29,Rocks,cloudy
1581,red whiskered bulbul,20231219,30,Rocks,cloudy
1582,chestnut tailed starling,20231219,30,Rocks,cloudy
1583,red whiskered bulbul,20231219,31,Rocks,cloudy
1584,purple sunbird,20231219,31,Rocks,cloudy
1585,black kite,20231219,31,Rocks,cloudy
1586,red whiskered bulbul,20231219,32,Rocks,cloudy
1587,ashy drongo,20231219,32,Rocks,cloudy
1588,purple sunbird,20231219,32,Rocks,cloudy
1589,white cheeked barbet,20231219,32,Rocks,cloudy
1590,golden oriole,20231219,33,Rocks,cloudy
1591,indian white eye,20231219,33,Rocks,cloudy
1592,booted eagle,20231219,33,Rocks,cloudy
1593,red whiskered bulbul,20231219,34,Rocks,cloudy
1594,indian white eye,20231219,34,Rocks,cloudy
1595,white cheeked barbet,20231219,34,Rocks,cloudy
1596,rose ringed parakeet,20231219,34,Rocks,cloudy
1597,white cheeked barbet,20231219,35,Rocks,cloudy
1598,red whiskered bulbul,20231219,35,Rocks,cloudy
1599,indian white eye,20231219,35,Rocks,cloudy
1600,ashy drongo,20231219,35,Rocks,cloudy
1601,pale billed flowerpecker,20231219,35,Rocks,cloudy
1602,golden oriole,20231219,40,Rocks,cloudy
1603,red whiskered bulbul,20231219,40,Rocks,cloudy
1604,purple sunbird,20231219,40,Rocks,cloudy
1605,purple rumped sunbird,20231219,40,Rocks,cloudy
1606,verditer flycatcher,20231219,40,Rocks,cloudy
1607,chestnut tailed starling,20231219,41,Rocks,cloudy
1608,spotted dove,20231219,41,Rocks,cloudy
1609,spot breasted fantail,20231219,41,Rocks,cloudy
1610,red whiskered bulbul,20231219,42,Rocks,cloudy
1611,red whiskered bulbul,20231219,42,Rocks,cloudy
1612,booted eagle,20231219,43,Rocks,cloudy
1613,purple rumped sunbird,20231219,43,Rocks,cloudy
1614,red whiskered bulbul,20231219,43,Rocks,cloudy
1615,red whiskered bulbul,20231219,44,Rocks,cloudy
1616,purple sunbird,20231219,44,Rocks,cloudy
1617,lottens sunbird,20231219,44,Rocks,cloudy
1618,tickells leaf warbler,20231219,44,Rocks,cloudy
1619,rose ringed parakeet,20231219,44,Rocks,cloudy
1620,ashy drongo,20231219,45,Rocks,cloudy
1621,lottens sunbird,20231219,45,Rocks,cloudy
1622,red whiskered bulbul,20231219,45,Rocks,cloudy
1623,house sparrow,20231219,45,Rocks,cloudy
1624,ashy prinia,20231219,45,Rocks,cloudy
1625,spot breasted fantail,20231219,45,Rocks,cloudy
1626,red whiskered bulbul,20231219,49,Rocks,cloudy
1627,house sparrow,20231219,49,Rocks,cloudy
1628,red whiskered bulbul,20231219,50,Rocks,cloudy
1629,house sparrow,20231219,50,Rocks,cloudy
1630,chestnut tailed starling,20231219,50,Rocks,cloudy
1631,house sparrow,20231219,52,Rocks,cloudy
1632,red whiskered bulbul,20231219,52,Rocks,cloudy
1633,red whiskered bulbul,20231219,53,Rocks,cloudy
1634,chestnut tailed starling,20231219,53,Rocks,cloudy
1635,cinerous tit,20231219,53,Rocks,cloudy
1636,house sparrow,20231219,53,Rocks,cloudy
1637,golden oriole,20231219,53,Rocks,cloudy
1638,golden oriole,20231219,54,Rocks,cloudy
1639,red whiskered bulbul,20231219,54,Rocks,cloudy
1640,spot breasted fantail,20231219,54,Rocks,cloudy
1641,large billed crow,20231206,11,Jubilee,sunny
1642,small minivet,20231206,20,Jubilee,sunny
1643,small minivet,20231206,21,Jubilee,sunny
1644,small minivet,20231206,22,Jubilee,sunny
1645,pale billed flowerpecker,20231206,22,Jubilee,sunny
1646,booted eagle,20231206,24,Jubilee,sunny
1647,rose ringed parakeet,20231206,24,Jubilee,sunny
1648,pale billed flowerpecker,20231206,26,Jubilee,sunny
1649,large billed crow,20231206,27,Jubilee,sunny
1650,black kite,20231206,27,Jubilee,sunny
1651,black kite,20231206,38,Jubilee,sunny
1652,ashy drongo,20231206,46,Jubilee,sunny
1653,ashy drongo,20231206,47,Jubilee,sunny
1654,ashy drongo,20231206,48,Jubilee,sunny
1655,ashy drongo,20231206,49,Jubilee,sunny
1656,ashy drongo,20231206,50,Jubilee,sunny
1657,ashy drongo,20231206,52,Jubilee,sunny
1658,lottens sunbird,20231117,0,Rocks,sunny
1659,purple rumped sunbird,20231117,0,Rocks,sunny
1660,purple sunbird,20231117,0,Rocks,sunny
1661,spot breasted fantail,20231117,0,Rocks,sunny
1662,ashy drongo,20231117,1,Rocks,sunny
1663,forest wagtail,20231117,1,Rocks,sunny
1664,indian paradise flycatcher,20231117,1,Rocks,sunny
1665,spotted dove,20231117,1,Rocks,sunny
1666,purple rumped sunbird,20231117,2,Rocks,sunny
1667,red whiskered bulbul,20231117,2,Rocks,sunny
1668,ashy prinia,20231117,2,Rocks,sunny
1669,red whiskered bulbul,20231117,3,Rocks,sunny
1670,purple rumped sunbird,20231117,3,Rocks,sunny
1671,lottens sunbird,20231117,3,Rocks,sunny
1672,oriental magpie robin,20231117,3,Rocks,sunny
1673,ashy prinia,20231117,5,Rocks,sunny
1674,purple rumped sunbird,20231117,5,Rocks,sunny
1675,oriental magpie robin,20231117,5,Rocks,sunny
1676,purple sunbird,20231117,6,Rocks,sunny
1677,lottens sunbird,20231117,6,Rocks,sunny
1678,purple rumped sunbird,20231117,6,Rocks,sunny
1679,red whiskered bulbul,20231117,7,Rocks,sunny
1680,purple rumped sunbird,20231117,7,Rocks,sunny
1681,ashy drongo,20231117,7,Rocks,sunny
1682,ashy drongo,20231117,8,Rocks,sunny
1683,red whiskered bulbul,20231117,8,Rocks,sunny
1684,purple rumped sunbird,20231117,8,Rocks,sunny
1685,purple rumped sunbird,20231117,9,Rocks,sunny
1686,red whiskered bulbul,20231117,9,Rocks,sunny
1687,ashy drongo,20231117,9,Rocks,sunny
1688,black kite,20231117,10,Rocks,sunny
1689,rose ringed parakeet,20231117,10,Rocks,sunny
1690,ashy drongo,20231117,10,Rocks,sunny
1691,mottled wood owl,20231117,12,Rocks,sunny
1692,mottled wood owl,20231117,15,Rocks,sunny
1693,spotted dove,20231117,15,Rocks,sunny
1694,purple rumped sunbird,20231117,15,Rocks,sunny
1695,lottens sunbird,20231117,20,Rocks,sunny
1696,red whiskered bulbul,20231117,20,Rocks,sunny
1697,forest wagtail,20231117,20,Rocks,sunny
1698,verditer flycatcher,20231117,20,Rocks,sunny
1699,mottled wood owl,20231117,20,Rocks,sunny
1700,purple rumped sunbird,20231117,21,Rocks,sunny
1701,blythes reed warbler,20231117,21,Rocks,sunny
1702,rose ringed parakeet,20231117,22,Rocks,sunny
1703,red whiskered bulbul,20231117,22,Rocks,sunny
1704,forest wagtail,20231117,22,Rocks,sunny
1705,lottens sunbird,20231117,23,Rocks,sunny
1706,ashy drongo,20231117,23,Rocks,sunny
1707,common myna,20231117,24,Rocks,sunny
1708,purple rumped sunbird,20231117,24,Rocks,sunny
1709,lottens sunbird,20231117,24,Rocks,sunny
1710,purple sunbird,20231117,24,Rocks,sunny
1711,forest wagtail,20231117,25,Rocks,sunny
1712,purple rumped sunbird,20231117,26,Rocks,sunny
1713,red whiskered bulbul,20231117,28,Rocks,sunny
1714,mottled wood owl,20231117,28,Rocks,sunny
1715,verditer flycatcher,20231117,29,Rocks,sunny
1716,booted eagle,20231117,29,Rocks,sunny
1717,purple rumped sunbird,20231117,30,Rocks,sunny
1718,red whiskered bulbul,20231117,30,Rocks,sunny
1719,purple rumped sunbird,20231117,31,Rocks,sunny
1720,large billed crow,20231117,31,Rocks,sunny
1721,black kite,20231117,31,Rocks,sunny
1722,black headed cuckooshrike,20231117,32,Rocks,sunny
1723,ashy drongo,20231117,32,Rocks,sunny
1724,black kite,20231117,32,Rocks,sunny
1725,jungle myna,20231117,32,Rocks,sunny
1726,purple rumped sunbird,20231117,34,Rocks,sunny
1727,lottens sunbird,20231117,35,Rocks,sunny
1728,ashy drongo,20231117,35,Rocks,sunny
1729,black kite,20231117,35,Rocks,sunny
1730,purple rumped sunbird,20231117,40,Rocks,sunny
1731,ashy prinia,20231117,40,Rocks,sunny
1732,ashy drongo,20231117,40,Rocks,sunny
1733,large billed crow,20231117,40,Rocks,sunny
1734,red whiskered bulbul,20231117,41,Rocks,sunny
1735,lottens sunbird,20231117,41,Rocks,sunny
1736,red whiskered bulbul,20231117,42,Rocks,sunny
1737,blythes reed warbler,20231117,42,Rocks,sunny
1738,black kite,20231117,42,Rocks,sunny
1739,lottens sunbird,20231117,43,Rocks,sunny
1740,purple sunbird,20231117,43,Rocks,sunny
1741,pale billed flowerpecker,20231117,43,Rocks,sunny
1742,large billed crow,20231117,45,Rocks,sunny
1743,large billed crow,20231117,46,Rocks,sunny
1744,purple sunbird,20231117,46,Rocks,sunny
1745,spot breasted fantail,20231117,47,Rocks,sunny
1746,purple rumped sunbird,20231117,47,Rocks,sunny
1747,purple sunbird,20231117,47,Rocks,sunny
1748,lottens sunbird,20231117,49,Rocks,sunny
1749,brahminy kite,20231117,49,Rocks,sunny
1750,scaly breasted munia,20231117,50,Rocks,sunny
1751,rose ringed parakeet,20231117,50,Rocks,sunny
1752,booted eagle,20231117,50,Rocks,sunny
1753,scaly breasted munia,20231117,52,Rocks,sunny
1754,purple rumped sunbird,20231117,52,Rocks,sunny
1755,booted eagle,20231117,52,Rocks,sunny
1756,scaly breasted munia,20231117,53,Rocks,sunny
1757,lottens sunbird,20231117,54,Rocks,sunny
1758,purple rumped sunbird,20231117,54,Rocks,sunny
1759,black kite,20231117,54,Rocks,sunny
1760,booted eagle,20231117,54,Rocks,sunny
1761,purple rumped sunbird,20231117,55,Rocks,sunny
1762,lottens sunbird,20231117,55,Rocks,sunny
1763,scaly breasted munia,20231117,55,Rocks,sunny
1764,oriental magpie robin,20231116,8,B7,sunny
1765,oriental magpie robin,20231116,9,B7,sunny
1766,oriental magpie robin,20231116,12,B7,sunny
1767,black drongo,20231116,12,B7,sunny
1768,purple rumped sunbird,20231116,14,B7,sunny
1769,oriental magpie robin,20231116,21,B7,sunny
1770,black kite,20231116,27,B7,sunny
1771,black kite,20231116,28,B7,sunny
1772,black kite,20231116,31,B7,sunny
1773,black kite,20231116,32,B7,sunny
1774,black kite,20231116,33,B7,sunny
1775,white cheeked barbet,20231116,40,B7,sunny
1776,oriental magpie robin,20231116,41,B7,sunny
1777,white cheeked barbet,20231116,42,B7,sunny
1778,purple rumped sunbird,20231116,42,B7,sunny
1779,oriental magpie robin,20231116,42,B7,sunny
1780,white cheeked barbet,20231116,44,B7,sunny
1781,white cheeked barbet,20231116,45,B7,sunny
1782,white cheeked barbet,20231116,47,B7,sunny
1783,rose ringed parakeet,20231019,8,B7,sunny
1784,rose ringed parakeet,20231019,13,B7,sunny
1785,rose ringed parakeet,20231019,15,B7,sunny
1786,pale billed flowerpecker,20231019,23,B7,sunny
1787,oriental magpie robin,20231019,26,B7,sunny
1788,cinerous tit,20231019,28,B7,sunny
1789,cinerous tit,20231019,29,B7,sunny
1790,oriental magpie robin,20231019,31,B7,sunny
1791,oriental magpie robin,20231019,33,B7,sunny
1792,oriental magpie robin,20231019,40,B7,sunny
1793,large billed crow,20231019,40,B7,sunny
1794,rose ringed parakeet,20231018,8,Jubilee,sunny
1795,rose ringed parakeet,20231018,16,Jubilee,sunny
1796,common tailorbird,20231018,18,Jubilee,sunny
1797,large billed crow,20231018,19,Jubilee,sunny
1798,common tailorbird,20231018,19,Jubilee,sunny
1799,large billed crow,20231018,21,Jubilee,sunny
1800,large billed crow,20231018,34,Jubilee,sunny
1801,large billed crow,20231018,35,Jubilee,sunny
1802,large billed crow,20231018,47,Jubilee,sunny
1803,large billed crow,20231018,50,Jubilee,sunny
1804,large billed crow,20231018,51,Jubilee,sunny
1805,large billed crow,20231018,52,Jubilee,sunny
1806,rose ringed parakeet,20231018,53,Jubilee,sunny
1807,large billed crow,20231018,53,Jubilee,sunny
1808,red whiskered bulbul,20231017,0,Rocks ,sunny
1809,purple rumped sunbird,20231017,0,Rocks ,sunny
1810,oriental magpie robin,20231017,0,Rocks ,sunny
1811,black drongo,20231017,0,Rocks ,sunny
1812,black kite,20231017,0,Rocks ,sunny
1813,rose ringed parakeet,20231017,1,Rocks ,sunny
1814,ashy prinia,20231017,1,Rocks ,sunny
1815,large billed crow,20231017,2,Rocks ,sunny
1816,ornate sunbird,20231017,2,Rocks ,sunny
1817,purple rumped sunbird,20231017,3,Rocks ,sunny
1818,purple rumped sunbird,20231017,5,Rocks ,sunny
1819,lottens sunbird,20231017,5,Rocks ,sunny
1820,lottens sunbird,20231017,6,Rocks ,sunny
1821,lottens sunbird,20231017,7,Rocks ,sunny
1822,purple rumped sunbird,20231017,7,Rocks ,sunny
1823,grey wagtail,20231017,7,Rocks ,sunny
1824,purple rumped sunbird,20231017,9,Rocks ,sunny
1825,grey wagtail,20231017,9,Rocks ,sunny
1826,oriental magpie robin,20231017,9,Rocks ,sunny
1827,lesser cormorant,20231017,9,Rocks ,sunny
1828,rose ringed parakeet,20231017,9,Rocks ,sunny
1829,grey wagtail,20231017,10,Rocks ,sunny
1830,oriental magpie robin,20231017,10,Rocks ,sunny
1831,grey wagtail,20231017,12,Rocks ,sunny
1832,pale billed flowerpecker,20231017,12,Rocks ,sunny
1833,indian paradise flycatcher,20231017,12,Rocks ,sunny
1834,purple rumped sunbird,20231017,13,Rocks ,sunny
1835,large billed crow,20231017,13,Rocks ,sunny
1836,pale billed flowerpecker,20231017,13,Rocks ,sunny
1837,pale billed flowerpecker,20231017,14,Rocks ,sunny
1838,purple rumped sunbird,20231017,20,Rocks ,sunny
1839,pale billed flowerpecker,20231017,20,Rocks ,sunny
1840,lottens sunbird,20231017,20,Rocks ,sunny
1841,oriental magpie robin,20231017,20,Rocks ,sunny
1842,cinerous tit,20231017,22,Rocks ,sunny
1843,purple rumped sunbird,20231017,22,Rocks ,sunny
1844,indian paradise flycatcher,20231017,23,Rocks ,sunny
1845,purple rumped sunbird,20231017,23,Rocks ,sunny
1846,indian pond heron,20231017,23,Rocks ,sunny
1847,oriental magpie robin,20231017,24,Rocks ,sunny
1848,red whiskered bulbul,20231017,24,Rocks ,sunny
1849,purple rumped sunbird,20231017,24,Rocks ,sunny
1850,ashy drongo,20231017,24,Rocks ,sunny
1851,red whiskered bulbul,20231017,26,Rocks ,sunny
1852,oriental magpie robin,20231017,26,Rocks ,sunny
1853,purple rumped sunbird,20231017,26,Rocks ,sunny
1854,rose ringed parakeet,20231017,26,Rocks ,sunny
1855,coppersmith barbet,20231017,27,Rocks ,sunny
1856,purple rumped sunbird,20231017,27,Rocks ,sunny
1857,red whiskered bulbul,20231017,27,Rocks ,sunny
1858,oriental magpie robin,20231017,27,Rocks ,sunny
1859,coppersmith barbet,20231017,27,Rocks ,sunny
1860,purple rumped sunbird,20231017,28,Rocks ,sunny
1861,purple rumped sunbird,20231017,29,Rocks ,sunny
1862,oriental magpie robin,20231017,29,Rocks ,sunny
1863,coppersmith barbet,20231017,29,Rocks ,sunny
1864,ashy drongo,20231017,30,Rocks ,sunny
1865,ashy prinia,20231017,32,Rocks ,sunny
1866,purple rumped sunbird,20231017,33,Rocks ,sunny
1867,oriental magpie robin,20231017,33,Rocks ,sunny
1868,oriental magpie robin,20231017,34,Rocks ,sunny
1869,purple rumped sunbird,20231017,34,Rocks ,sunny
1870,large billed crow,20231017,34,Rocks ,sunny
1871,purple rumped sunbird,20231017,35,Rocks ,sunny
1872,black headed cuckooshrike,20231017,35,Rocks ,sunny
1873,oriental magpie robin,20231017,35,Rocks ,sunny
1874,purple rumped sunbird,20231017,40,Rocks ,sunny
1875,purple rumped sunbird,20231017,41,Rocks ,sunny
1876,pale billed flowerpecker,20231017,42,Rocks ,sunny
1877,purple rumped sunbird,20231017,42,Rocks ,sunny
1878,ashy prinia,20231017,42,Rocks ,sunny
1879,oriental magpie robin,20231017,43,Rocks ,sunny
1880,purple rumped sunbird,20231017,43,Rocks ,sunny
1881,purple rumped sunbird,20231017,44,Rocks ,sunny
1882,tickells blue flycatcher,20231017,48,Rocks ,sunny
1883,black headed cuckooshrike,20231017,48,Rocks ,sunny
1884,purple rumped sunbird,20231017,48,Rocks ,sunny
1885,large billed crow,20231017,48,Rocks ,sunny
1886,red whiskered bulbul,20231017,50,Rocks ,sunny
1887,purple rumped sunbird,20231017,50,Rocks ,sunny
1888,spot breasted fantail,20231017,51,Rocks ,sunny
1889,large billed crow,20231017,51,Rocks ,sunny
1890,purple rumped sunbird,20231017,51,Rocks ,sunny
1891,purple rumped sunbird,20231017,53,Rocks ,sunny
1892,red whiskered bulbul,20231017,53,Rocks ,sunny
1893,purple rumped sunbird,20231017,54,Rocks ,sunny
1894,red whiskered bulbul,20231017,54,Rocks ,sunny
1895,rose ringed parakeet,20231017,54,Rocks ,sunny
1896,purple rumped sunbird,20231017,55,Rocks ,sunny
1897,red whiskered bulbul,20231017,55,Rocks ,sunny
1898,black kite,20231017,55,Rocks ,sunny
1899,tickells blue flycatcher,20231007,3,B7,cloudy
1900,black kite,20231007,3,B7,cloudy
1901,oriental magpie robin,20231007,13,B7,cloudy
1902,white cheeked barbet,20231007,44,B7,cloudy
1903,tickells blue flycatcher,20231007,45,B7,cloudy
1904,tickells blue flycatcher,20231007,51,B7,cloudy
1905,tickells blue flycatcher,20231007,52,B7,cloudy
1906,tickells blue flycatcher,20231007,53,B7,cloudy
1907,black kite,20231006,2,Jubilee,cloudy
1908,black kite,20231006,5,Jubilee,cloudy
1909,large billed crow,20231006,5,Jubilee,cloudy
1910,black kite,20231006,7,Jubilee,cloudy
1911,black kite,20231006,8,Jubilee,cloudy
1912,black kite,20231006,9,Jubilee,cloudy
1913,common myna,20231006,13,Jubilee,cloudy
1914,black kite,20231006,20,Jubilee,cloudy
1915,black kite,20231006,22,Jubilee,cloudy
1916,black kite,20231006,22,Jubilee,cloudy
1917,large billed crow,20231006,22,Jubilee,cloudy
1918,black kite,20231006,24,Jubilee,cloudy
1919,black kite,20231006,25,Jubilee,cloudy
1920,black kite,20231006,26,Jubilee,cloudy
1921,black kite,20231006,27,Jubilee,cloudy
1922,black kite,20231006,27,Jubilee,cloudy
1923,large billed crow,20231006,27,Jubilee,cloudy
1924,black kite,20231006,28,Jubilee,cloudy
1925,large billed crow,20231006,28,Jubilee,cloudy
1926,black kite,20231006,29,Jubilee,cloudy
1927,large billed crow,20231006,31,Jubilee,cloudy
1928,black kite,20231006,31,Jubilee,cloudy
1929,black kite,20231006,32,Jubilee,cloudy
1930,large billed crow,20231006,32,Jubilee,cloudy
1931,rose ringed parakeet,20231006,33,Jubilee,cloudy
1932,large billed crow,20231006,33,Jubilee,cloudy
1933,black kite,20231006,33,Jubilee,cloudy
1934,large billed crow,20231006,34,Jubilee,cloudy
1935,black kite,20231006,34,Jubilee,cloudy
1936,black kite,20231006,40,Jubilee,cloudy
1937,black kite,20231006,41,Jubilee,cloudy
1938,black kite,20231006,42,Jubilee,cloudy
1939,black kite,20231006,43,Jubilee,cloudy
1940,black kite,20231006,44,Jubilee,cloudy
1941,black kite,20231006,45,Jubilee,cloudy
1942,black kite,20231006,46,Jubilee,cloudy
1943,black kite,20231006,47,Jubilee,cloudy
1944,black kite,20231006,49,Jubilee,cloudy
1945,large billed crow,20231006,50,Jubilee,cloudy
1946,black kite,20231006,51,Jubilee,cloudy
1947,large billed crow,20231006,52,Jubilee,cloudy
1948,black kite,20231006,52,Jubilee,cloudy
1949,large billed crow,20231006,53,Jubilee,cloudy
1950,large billed crow,20231006,54,Jubilee,cloudy
1951,black kite,20231006,54,Jubilee,cloudy
1952,large billed crow,20231006,55,Jubilee,cloudy
1953,black kite,20231006,55,Jubilee,cloudy
1954,purple sunbird,20231005,0,Rocks,P. sunny
1955,oriental magpie robin,20231005,0,Rocks,P. sunny
1956,rose ringed parakeet,20231005,0,Rocks,P. sunny
1957,grey wagtail,20231005,0,Rocks,P. sunny
1958,purple rumped sunbird,20231005,0,Rocks,P. sunny
1959,pale billed flowerpecker,20231005,0,Rocks,P. sunny
1960,purple rumped sunbird,20231005,2,Rocks,P. sunny
1961,red whiskered bulbul,20231005,2,Rocks,P. sunny
1962,purple rumped sunbird,20231005,3,Rocks,P. sunny
1963,purple rumped sunbird,20231005,4,Rocks,P. sunny
1964,black kite,20231005,4,Rocks,P. sunny
1965,purple rumped sunbird,20231005,5,Rocks,P. sunny
1966,black kite,20231005,5,Rocks,P. sunny
1967,indian white eye,20231005,5,Rocks,P. sunny
1968,oriental magpie robin,20231005,6,Rocks,P. sunny
1969,indian white eye,20231005,6,Rocks,P. sunny
1970,rose ringed parakeet,20231005,6,Rocks,P. sunny
1971,oriental magpie robin,20231005,7,Rocks,P. sunny
1972,indian white eye,20231005,7,Rocks,P. sunny
